image_file_name,width,height,fx,fy,cx,cy,resize_mode
frame_1329425341983340.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329425442085489.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329425542163233.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329425642255223.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329425742383234.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329425842325958.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329425942442325.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329426042508080.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329426142595397.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329426242554717.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329426342676925.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329426442796602.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329426542836431.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329426642846231.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329426742940932.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329426843105953.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329426943259953.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329427043351821.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329427143441251.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329427243343138.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329427343353176.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329427443419095.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329427543566378.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329427643654975.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329427743698408.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329427843820012.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329427943899411.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329428044097916.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329428144144233.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329428244291656.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329428344469278.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329428444543474.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329428544667446.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329428644756979.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329428744828228.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329428844908377.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329428945073836.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329429045143067.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329429145182968.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329429245242494.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329429345344701.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329429445418549.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329429545516563.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329429645643573.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329429745746881.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329429845817172.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329429945825546.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329430045932129.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329430146075725.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329430250510854.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329430350777283.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329430450881574.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329430550965924.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329430651046863.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329430751095211.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329430851184241.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329430951267264.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329431051320412.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329431151530184.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329431251539437.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329431351598645.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329431451688693.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329431551790046.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329431651844942.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329431752019520.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329431852083358.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329431952193781.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329432052161685.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329432152336272.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329432252435828.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329432352549557.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329432452612717.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329432552762161.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329432652897393.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329432753011103.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329432853218938.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329432953273877.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329433053499949.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329433153577869.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329433253685858.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329433353774688.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329433453871257.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329433553961156.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329433654051367.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329433754145754.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329433854258620.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329433954353461.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329434054414982.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329434154520597.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329434254652413.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329434354586559.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329434454657450.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329434554758322.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329434654812885.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329434754876590.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329434854935926.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329434954915442.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329435055055017.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329435155192776.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329435255245149.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329435355351136.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329435451311173.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329435551332897.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329435651448570.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329435751670416.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329435851892578.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329435951939746.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329436052084526.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329436152178247.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329436252325241.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329436352448869.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329436452536555.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329436552639907.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329436652656220.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329436752762244.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329436852756763.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329436952923665.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329437053105682.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329437157321447.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329437257373787.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329437357502403.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329437457597641.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329437557599775.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329437657719562.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329437757820748.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329437857914426.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329437953836584.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329438053988255.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329438154125952.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329438254197915.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329438354203822.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329438454279669.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329438554313426.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329438654537912.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329438754418493.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329438854481007.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329438954453043.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329439054550668.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329439154739068.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329439254805519.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329439354910487.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329439454950569.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329439555014761.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329439655185504.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329439755321324.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329439855423564.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329439955486599.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329440055553221.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329440155566370.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329440255830581.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329440355891626.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329440456054732.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329440556180899.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329440656347367.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329440756418377.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329440856514359.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329440956485403.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329441056549836.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329441156648213.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329441256791222.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329441356900646.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329441456933806.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329441557052951.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329441657187488.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329441757368794.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329441857563019.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329441957566852.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329442057577156.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329442157665399.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329442257727497.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329442357831541.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329442457924582.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329442558051201.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329442658210703.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329442758324334.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329442858390333.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329442958473612.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329443058531537.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329443158566650.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329443258620915.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329443358695978.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329443458764816.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329443558841468.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329443658944098.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329443758987203.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329443859110282.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329443959197280.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329444059322725.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329444159366184.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329444259568065.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329444359497626.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329444459539779.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329444559562812.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329444659601140.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329444759690022.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329444859669645.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329444959716796.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329445059831540.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329445159889927.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329445259981613.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329445360006916.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329445460068086.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329445560179518.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329445660208666.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329445760306320.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329445860370851.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329445960474229.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329446060702536.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329446160737018.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329446260960832.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329446365240340.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329446465343943.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329446565409399.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329446665478406.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329446765653577.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329446865739807.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329446961713783.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329447061802715.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329447161880590.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329447261949101.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329447362036561.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329447462139228.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329447562193576.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329447662447837.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329447762655645.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329447862841926.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329447962968170.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329448063057337.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329448163150965.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329448263300399.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329448363350771.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329448463520122.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329448563578041.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329448663673390.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329448763727589.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329448863826938.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329448963916410.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329449064019683.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329449164125410.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329449264243699.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329449368530243.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329449468557126.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329449568603632.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329449668745751.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329449768812299.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329449868900766.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329449969053203.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329450069146712.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329450169290006.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329450269236143.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329450369251877.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329450469446309.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329450569534489.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329450669584692.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329450769454463.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329450869519068.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329450969614923.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329451069589124.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329451169621512.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329451269609355.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329451369733318.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329451469779933.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329451569862133.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329451669997298.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329451770167217.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329451870218284.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329451970336615.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329452070405221.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329452170600742.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329452270599193.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329452370656904.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329452470767173.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329452570910540.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329452670917394.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329452770955114.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329452871112110.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329452971183005.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329453067144533.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329453167232928.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329453267288810.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329453367402479.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329453467540146.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329453567731830.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329453667787655.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329453767937174.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329453868017674.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329453968074645.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329454068251696.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329454168410235.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329454268437247.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329454368544382.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
